timestamp,station_id,session_id,ev_id,temperature,current,voltage,power_kw,energy_kwh,proximity,active_sessions,is_charging
1744677647.8331978,CS001,6b5d33bf-9f24-44f9-a3db-46933feb1fbd,EV-5037,34.83,30.74,396.8,12.2,0.407,102.48,7,1
1744677649.834077,CS001,4396a2ea-7447-4fc5-875d-427d374c9796,EV-2312,34.95,30.73,396.42,12.18,0.406,100.19,7,0
1744677651.8349335,CS001,20cbbef0-a06c-42e3-9fe4-055a366f0bb1,EV-9558,35.24,30.64,396.09,12.14,0.405,100.2,7,1
1744677653.8357956,CS001,b087e3c7-46ba-40c4-a344-762c941acdb7,EV-7981,35.37,29.98,396.07,11.87,0.396,99.52,7,1
1744677655.836762,CS001,96e31e38-128c-4929-a3e2-1d07971d2918,EV-4965,35.45,30.26,396.61,12.0,0.4,100.25,7,1
1744677657.8376653,CS001,5394c799-98f7-4b63-b024-25f8da84532d,EV-6301,35.16,30.08,397.02,11.94,0.398,100.3,8,1
1744677659.838619,CS001,75f8223f-17a3-4f7c-891f-dc381e544504,EV-1475,35.39,30.13,396.9,11.96,0.399,100.13,7,0
1744677661.8395205,CS001,08dae3ee-b0c8-469d-9a81-f7ee33129987,EV-6095,35.56,29.79,397.05,11.83,0.394,102.49,8,1
1744677663.8405297,CS001,1103a01d-a6a6-4a4a-bcdb-576fdf1dbacf,EV-3217,35.46,29.74,396.63,11.8,0.393,104.31,7,0
1744677665.8415952,CS001,bc10a770-fce7-4e34-9ab0-f1f00520a38c,EV-1070,35.43,29.87,397.14,11.86,0.395,104.51,7,0
1744677667.8425815,CS001,da9fb384-ec3f-4ff2-af5a-f9a7d793fc8f,EV-7621,35.28,29.79,397.11,11.83,0.394,105.18,8,1
1744677669.8434567,CS001,889b201c-e74f-4117-a595-030f0232dd03,EV-3782,35.03,29.72,397.74,11.82,0.394,104.43,8,1
1744677672.3655586,CS001,7f6c4460-7e12-4476-9848-a50d540a7aef,EV-1989,34.84,30.31,398.27,12.07,0.402,107.21,7,0
1744677674.368585,CS001,821aa936-7f7f-47a3-9310-6d8b8b944079,EV-3365,34.63,30.11,398.4,12.0,0.4,103.96,7,1
1744677676.3695242,CS001,c1d8aebb-4570-42ff-bbf8-84f60eec5ee2,EV-5958,34.76,30.52,398.49,12.16,0.405,102.23,8,1
1744677678.3700445,CS001,a66c0249-0d80-41bd-979f-8390d5cbae50,EV-3068,34.94,30.15,398.17,12.0,0.4,102.76,8,1
1744677680.3709958,CS001,25a84c34-991c-44fe-bd0c-455dd6eefc88,EV-5870,34.65,29.58,397.73,11.76,0.392,103.79,8,1
1744677682.3719602,CS001,e9bfe188-6213-4752-ae2a-ed024fddbfa6,EV-5265,34.75,30.04,398.4,11.97,0.399,102.61,8,1
1744677684.373178,CS001,aa89aa20-c81d-44ea-bd64-5e0c0a974ac7,EV-7768,34.62,30.61,398.12,12.19,0.406,100.92,8,0
1744677686.3742054,CS001,7b4e2498-9756-4c7a-99f1-15a06472fa63,EV-9960,34.33,31.01,398.11,12.35,0.412,99.59,8,1
1744677688.3750734,CS001,5dc45f1b-0b44-416b-a2d4-c21d17e37dae,EV-1902,34.47,31.08,398.4,12.38,0.413,99.79,8,1
1744677690.3760788,CS001,1e9248dc-dceb-4bd9-89c5-d901c5380a3e,EV-9625,34.72,31.2,398.66,12.44,0.415,99.42,8,1
1744677692.3772037,CS001,994a69fb-1b70-4dbc-957b-399ed63638eb,EV-6682,34.82,31.63,399.25,12.63,0.421,97.1,9,1
1744677694.378193,CS001,db278605-3ea7-4262-90fd-09fb51d7246e,EV-9771,34.56,31.39,399.36,12.54,0.418,96.93,9,1
1744677696.379149,CS001,30129ae2-f22f-4ead-b52b-5945c3d127f5,EV-9978,34.74,32.05,399.38,12.8,0.427,95.36,10,1
1744677698.3800876,CS001,48d9d827-2fdf-44fb-b065-adb58d9c739e,EV-9241,34.96,32.31,398.83,12.89,0.43,96.46,9,0
1744677700.3810105,CS001,d4547060-2264-4710-862e-8573f0541d6e,EV-8065,34.7,32.11,399.23,12.82,0.427,94.01,10,1
1744677702.8460026,CS001,cc44da92-59f3-4a63-be77-5d9a540901fa,EV-5754,34.99,32.61,399.05,13.01,0.434,94.99,11,1
1744677704.8490217,CS001,d0dfc5f1-94fa-42c2-b55a-3fd357c59419,EV-9130,34.68,32.41,399.52,12.95,0.432,92.12,12,1
1744677706.849972,CS001,e296a45f-ea0f-4f93-a639-dd10b6e818de,EV-9602,34.94,32.73,400.11,13.1,0.437,92.25,11,0
1744677709.4063802,CS001,32aad510-755c-406d-a2b5-cfbbb264580a,EV-2375,35.14,32.26,400.65,12.92,0.431,94.26,12,1
1744677711.4074004,CS001,5f4b11aa-761d-48b7-adbf-e526dde3b947,EV-6962,35.35,32.33,400.12,12.94,0.431,97.24,13,1
1744677713.4083698,CS001,2cc12892-5626-4d90-9e77-abd4066d2107,EV-6839,35.32,32.16,399.48,12.85,0.428,96.26,14,1
1744677715.4093845,CS001,a94a4c3c-00c4-42c9-93ef-35fb8cc7c21f,EV-5870,35.3,31.8,400.01,12.72,0.424,96.74,15,1
1744677717.410345,CS001,bad1525d-c16a-483b-a187-2b6132243bf8,EV-4354,35.2,31.87,400.26,12.76,0.425,95.67,15,0
1744677719.4112298,CS001,c344e719-98c8-4183-be91-4b7947148559,EV-9212,35.41,31.86,400.69,12.77,0.426,97.91,15,1
1744677721.4122443,CS001,66cfda38-4866-4a4b-961b-78778bec9405,EV-4708,35.63,31.42,400.14,12.57,0.419,99.25,16,1
1744677723.4132004,CS001,8725d7c8-ecd1-4e04-833a-45699965b2d4,EV-2167,35.35,31.05,400.56,12.44,0.415,99.65,17,1
1744677725.414274,CS001,48655d16-14a8-41c5-be09-5e3c7b7b27dc,EV-5818,35.29,31.1,400.96,12.47,0.416,98.04,18,1
1744677727.4153485,CS001,679e55e2-58cf-4e23-bbb8-c782b5be3a5f,EV-9359,35.28,30.76,400.41,12.32,0.411,101.08,17,0
1744677729.4164672,CS001,7bbef03e-fe0c-4e06-b649-0167fdac42f9,EV-7374,35.16,30.3,400.84,12.15,0.405,103.67,16,0
1744677731.4175458,CS001,fd2296c4-bfd2-4c60-9f29-4992819570b8,EV-3317,34.99,29.99,401.02,12.03,0.401,104.88,16,1
1744677733.8905303,CS001,678b7dbc-d9ca-469e-b131-3c7a49355db3,EV-7953,34.89,29.89,400.7,11.98,0.399,102.43,16,0
1744677735.892281,CS001,bfb4d99c-775a-4bdf-9f0e-b994cff6d26b,EV-1545,34.77,29.81,400.62,11.94,0.398,102.81,16,0
1744677737.8932123,CS001,fe725b92-c12e-4806-8e5e-6df9910f70d3,EV-5530,34.57,29.63,400.77,11.87,0.396,102.5,16,0
1744677739.8937407,CS001,fe276c7d-2923-4dec-9e6c-fd33db14bd4d,EV-7598,34.52,29.51,400.09,11.81,0.394,102.04,15,0
1744677741.8947027,CS001,91a35891-0ca9-41dc-8a46-f3b0ee21d0ba,EV-4182,34.34,29.61,399.92,11.84,0.395,101.39,14,0
1744677743.8953748,CS001,d321e2a5-bb63-405e-ad40-dfcf7d517268,EV-5533,34.14,29.79,400.61,11.93,0.398,99.56,15,1
1744677745.8963075,CS001,5fe4b95d-5e95-4ecf-9260-77b8e193e34e,EV-7680,34.1,29.48,399.96,11.79,0.393,102.25,15,1
1744677747.8973923,CS001,9caf14e3-4a1b-48f3-b13e-027d4a29dab7,EV-8160,34.25,29.11,399.3,11.62,0.387,101.3,14,0
1744677749.8988504,CS001,cd06bf06-3175-4804-88d9-3a41225d7c6e,EV-7224,34.19,28.93,399.9,11.57,0.386,102.8,14,0
1744677751.8996944,CS001,0c6b4c03-673b-41a8-907e-590b238b6973,EV-6675,34.14,28.6,399.28,11.42,0.381,101.36,14,1
1744677753.9007666,CS001,c947ce7a-2b87-4cea-ba68-6cd48d21e4e9,EV-1911,34.43,28.68,399.48,11.46,0.382,100.54,15,1
1744677755.901644,CS001,ae22fc17-9c70-4b48-a794-858566870262,EV-4776,34.3,28.61,400.13,11.45,0.382,100.07,15,0
1744677757.9025602,CS001,1fe5f39d-5df2-4df3-8355-97d07986d5af,EV-6912,34.05,28.48,399.56,11.38,0.379,100.04,14,0
1744677759.9035048,CS001,902a3544-09ae-4479-8729-c56992d12342,EV-6017,34.3,28.23,399.08,11.27,0.376,101.47,13,0
1744677761.9045317,CS001,c15b86b9-5d72-4925-8a5c-cf0e5afdc0c5,EV-8054,34.34,28.15,398.87,11.23,0.374,103.82,13,0
1744677764.378443,CS001,d258519b-7f6a-4891-8ad6-701f278a767d,EV-6594,34.11,28.66,399.51,11.45,0.382,107.03,13,0
1744677766.379612,CS001,6fc177ad-86f5-43fa-a288-adb453d0ac02,EV-8395,34.12,28.76,399.29,11.48,0.383,106.78,13,1
1744677768.3807735,CS001,dd0daaac-dd91-406f-98a4-89d1f15f9a2f,EV-9281,34.34,28.59,399.85,11.43,0.381,109.43,12,0
1744677770.3818166,CS001,75bd01a6-45ca-4ecf-880e-70715f84e0b3,EV-4405,34.52,28.39,399.48,11.34,0.378,106.89,12,0
1744677772.3828351,CS001,72026a11-3d02-4866-be1d-c1a1f8bd6aeb,EV-5995,34.54,27.99,400.09,11.2,0.373,104.88,12,0
1744677774.383745,CS001,0d3c92a2-5594-4907-aa38-367e84112738,EV-7700,34.81,28.6,399.47,11.42,0.381,102.22,12,1
1744677776.3848379,CS001,38bd7734-4da8-4d57-8303-05f3650ead2c,EV-5260,35.16,28.95,399.0,11.55,0.385,104.87,12,1
1744677778.385798,CS001,cbb1bf12-97ce-487f-b723-4cd5d89c7da3,EV-9812,35.41,29.42,399.58,11.76,0.392,106.49,12,1
1744677780.3867137,CS001,a7fe76fb-26c3-49f8-8d69-3091d7cc0850,EV-1702,35.27,29.36,400.06,11.75,0.392,108.02,12,0
1744677782.3875825,CS001,a6ea4692-f704-488c-95ba-cc3236f2b4f6,EV-8355,35.12,28.88,399.98,11.55,0.385,105.51,13,1
1744677784.3886654,CS001,0e626138-9d7c-4da9-a26e-7c100ad906d8,EV-2969,34.99,28.49,400.0,11.4,0.38,105.51,14,1
1744677786.3897245,CS001,ff53364b-c51a-488e-b052-cc76d1e8376d,EV-6347,34.8,28.58,400.49,11.45,0.382,103.16,13,0
1744677788.3906596,CS001,d3de2ebe-5ea3-474c-b196-3010bd1cad31,EV-5731,34.72,28.65,400.85,11.48,0.383,102.49,13,0
1744677790.3915482,CS001,8b1b5810-1aa1-4166-aa3d-666e4686c69d,EV-2055,34.81,28.71,400.36,11.49,0.383,102.14,13,1
1744677792.392533,CS001,dec33791-c96e-4e1f-a7df-377609ba1680,EV-1487,34.96,28.93,400.76,11.59,0.386,100.76,13,1
1744677794.8956227,CS001,7cd8c8a0-c3a5-498e-bd8d-e50a543a289d,EV-8126,34.99,28.61,400.85,11.47,0.382,102.12,14,1
1744677796.9000576,CS001,2f92952b-f3b7-49f0-ac98-6fd693dbbfb5,EV-1431,35.04,28.65,401.08,11.49,0.383,104.91,14,0
1744677798.9010885,CS001,7e1110a2-65b7-4fe7-b0bf-1ce3ef0ff5b6,EV-8476,35.1,28.25,401.55,11.34,0.378,106.95,15,1
1744677800.902214,CS001,a6340a8a-f4af-4726-b991-48247a1a8a44,EV-3175,34.95,28.29,401.27,11.35,0.378,109.18,15,1
1744677802.9033558,CS001,8654032a-42c4-4335-8d69-011dc215b360,EV-3298,35.17,27.95,401.2,11.21,0.374,110.09,15,0
1744677804.9043472,CS001,0895f9c5-6909-4b63-a7ff-f1d604d0da47,EV-7149,35.23,27.62,400.79,11.07,0.369,107.74,15,0
1744677806.904788,CS001,e8a21f29-0f9b-422c-8a9f-b39767ec9c74,EV-7185,35.23,27.91,401.2,11.2,0.373,104.68,15,1
1744677808.905806,CS001,3cdafa98-4a82-4c98-a945-c26a9f98e863,EV-3793,35.09,28.22,401.6,11.33,0.378,104.93,15,0
1744677810.9068544,CS001,50dbf3a4-1540-41a2-b98b-e87706c87009,EV-5560,34.79,27.85,401.82,11.19,0.373,103.57,16,1
1744677812.9078724,CS001,76b1f58e-2dda-40a1-bac5-2a8d8665e042,EV-2909,35.02,27.6,401.23,11.07,0.369,101.55,16,0
1744677814.9088686,CS001,3edb23c5-50a6-42bd-9264-11a3a3dd847d,EV-9436,34.94,28.23,400.98,11.32,0.377,100.28,17,1
1744677816.910007,CS001,e8c91cb2-e09b-4b76-98a7-4992cabeadd0,EV-3096,34.77,28.26,400.65,11.32,0.377,100.37,17,0
1744677818.9111419,CS001,872aec4b-7f83-45b6-a9d6-d6df424a8080,EV-6405,34.79,27.87,400.22,11.15,0.372,101.2,16,0
1744677820.9120734,CS001,c1c3481b-30ea-45dc-816e-5288acdf8701,EV-6934,34.74,28.38,399.84,11.35,0.378,102.4,15,0
1744677822.912941,CS001,92745f4a-41a7-4911-ba1f-9928aa1dd953,EV-7523,34.81,28.98,399.36,11.57,0.386,101.74,16,1
1744677825.4081595,CS001,d938d3f7-d985-488b-8f62-434936b32be4,EV-9405,34.71,29.35,399.06,11.71,0.39,104.83,15,0
1744677827.4112568,CS001,e4ce8af9-fce5-423a-a0b2-fed082e59bee,EV-6971,34.9,29.15,398.92,11.63,0.388,102.49,14,0
1744677829.412255,CS001,4f90ba47-d45a-45d7-b7b0-966d9f19e3f8,EV-4760,34.58,28.96,398.67,11.55,0.385,100.49,14,0
1744677831.4130576,CS001,cb85d66d-c62e-461d-aaa2-23c58196811e,EV-3638,34.69,29.51,398.16,11.75,0.392,100.52,13,0
1744677833.4139178,CS001,1641dd2e-400e-4def-a809-b949afb21118,EV-8795,34.71,29.99,398.04,11.94,0.398,97.63,14,1
1744677835.4147074,CS001,74e2d916-12a0-4164-adfe-eda2fdbb4f29,EV-2513,34.6,29.56,397.67,11.76,0.392,96.09,14,1
1744677837.4155734,CS001,5ea30e1b-7aa1-4e10-b218-1d4909eea709,EV-2971,34.75,29.74,398.19,11.84,0.395,95.05,13,0
1744677839.904626,CS001,2434a4dd-0751-4236-8a6e-849d3f6314fc,EV-4672,34.94,29.91,397.74,11.9,0.397,96.02,13,0
1744677841.9057024,CS001,3ac5a429-ace1-4478-8853-840e3f819e55,EV-1930,35.19,29.97,397.5,11.91,0.397,95.1,13,1
1744677843.9066668,CS001,2f186e90-db45-4a90-a08a-da0344ee876b,EV-4844,35.42,30.51,397.09,12.12,0.404,95.71,12,0
1744677845.9076295,CS001,813de66e-b941-482a-a829-460509f29de2,EV-6817,35.25,30.17,397.74,12.0,0.4,95.36,11,0
1744677847.9086246,CS001,297a4cc9-8a81-4d8a-a914-34202f22b907,EV-7025,35.03,30.02,397.61,11.94,0.398,93.92,11,1
1744677849.909492,CS001,26034f50-72bc-4882-a0af-9d48bc03fa0a,EV-7296,35.22,30.2,398.03,12.02,0.401,91.9,11,0
1744677851.9103897,CS001,311cfd4d-80ce-4ead-ad76-0b3b8a2b42e5,EV-7882,35.3,30.33,398.04,12.07,0.402,89.39,10,0
1744677853.9113562,CS001,2c624324-8f1b-41e6-a51f-fe94e82e6998,EV-3355,35.3,29.74,398.73,11.86,0.395,89.57,9,0
1744677856.3938968,CS001,6070e2cc-8fbd-4e37-95a4-ac3b2ca59392,EV-3002,35.53,29.31,398.68,11.69,0.39,87.45,9,1
1744677858.396126,CS001,15dfccc5-3bcc-44ba-affc-86054cd8e45f,EV-7678,35.47,29.69,398.53,11.83,0.394,85.72,8,0
1744677860.3970804,CS001,97e5e2db-acd7-49ee-8c1b-da41b91384c7,EV-5758,35.4,29.79,398.3,11.87,0.396,87.99,8,0
1744677862.3976781,CS001,6db909ab-7b4e-4d6c-a2f3-ea9cbee1a23a,EV-1512,35.68,29.82,398.16,11.87,0.396,89.34,8,0
1744677864.3986776,CS001,c908d6cd-b3cf-44b4-a279-6bbf457f9167,EV-8638,35.99,30.11,398.63,12.0,0.4,92.02,8,0
1744677866.3996756,CS001,d8e27d12-cd0c-491d-8501-aea981d3c6d4,EV-5230,36.03,29.77,398.38,11.86,0.395,92.44,8,0
1744677868.4005952,CS001,1177fc4f-90d6-4729-a019-bfa37b7b7031,EV-8628,36.35,29.55,398.39,11.77,0.392,94.54,7,0
1744677870.4014554,CS001,026c3034-7518-40c7-97b1-a757a1c5a114,EV-3161,36.37,29.5,398.03,11.74,0.391,96.8,8,1
1744677872.4024892,CS001,cbea81b2-13c4-4015-b1f5-f4e348cb5a6c,EV-6004,36.17,29.93,398.04,11.91,0.397,95.72,8,0
1744677874.4034739,CS001,54236d7b-6ffe-4ee1-9da9-b047628a0881,EV-5167,36.43,30.42,398.35,12.12,0.404,97.37,7,0
1744677876.4045208,CS001,934c0a5f-95a2-4012-b15b-5a36244aae9a,EV-2116,36.48,30.77,398.28,12.26,0.409,99.71,6,0
1744677878.40549,CS001,62002286-758f-4cdc-baa4-9fb747321cd1,EV-3727,36.1,30.51,398.72,12.16,0.405,100.72,7,1
1744677880.4064028,CS001,e1c0308b-4d02-4722-a4c9-79c5b0d59084,EV-4301,36.2,29.93,398.99,11.94,0.398,102.6,8,1
1744677882.4074638,CS001,cbbb99a3-f8f7-469d-9e23-637bb1c21446,EV-3824,36.04,30.13,399.01,12.02,0.401,103.08,7,0
1744677884.4084513,CS001,841cce7a-9474-493b-866f-bd0cea88a558,EV-2488,36.25,30.64,399.23,12.23,0.408,102.21,7,1
1744677886.9716892,CS001,c60d5203-48cc-4980-879c-5ba4701f3532,EV-6180,35.89,30.8,398.79,12.28,0.409,99.55,7,0
1744677888.9853609,CS001,c7182b93-d43c-411c-b2a5-1665d2d3e39c,EV-8856,36.11,30.78,398.43,12.26,0.409,97.93,7,0
1744677890.9865596,CS001,a1d07748-7324-4d38-b536-9febb317ca34,EV-9520,35.92,31.11,398.43,12.4,0.413,97.95,7,1
1744677892.990975,CS001,33f62642-12b7-4599-a84e-8ba439f4017a,EV-8817,35.53,30.75,398.76,12.26,0.409,95.86,7,0
1744677894.9919677,CS001,7a176539-17ad-47c2-891d-48dce6a4b25b,EV-1542,35.81,31.27,398.42,12.46,0.415,95.14,8,1
1744677896.992995,CS001,aa0f71a4-e387-4428-ae62-d1ea53e141ae,EV-6122,35.81,30.86,398.09,12.29,0.41,95.12,8,0
1744677898.9939415,CS001,44245828-0b39-4cca-a64a-1c679d8fc061,EV-3554,35.96,31.47,397.6,12.51,0.417,96.57,7,0
1744677900.9950054,CS001,90803494-dc2a-4132-96b9-dfa2c79f5979,EV-5136,35.67,31.71,398.2,12.63,0.421,94.69,7,0
1744677902.9959314,CS001,e039ce28-a556-4c05-8661-cda4202883d0,EV-8308,35.61,32.26,398.44,12.85,0.428,95.3,6,0
1744677904.9968455,CS001,1cf04647-1c6b-4f78-8f67-934cc9997edf,EV-3781,35.82,31.85,398.0,12.68,0.423,94.65,6,0
1744677906.9977298,CS001,96d1317a-2a96-4516-a841-dd16289a1879,EV-1375,36.12,31.13,398.21,12.4,0.413,93.14,6,0
1744677908.9986851,CS001,0da21a6c-133e-4d3a-8586-b21652acf93b,EV-1049,36.01,31.24,398.34,12.44,0.415,93.81,7,1
1744677910.999714,CS001,689e48ce-8432-4288-8040-c5268f54c4bb,EV-5566,35.76,31.16,398.65,12.42,0.414,95.55,8,1
1744677913.000786,CS001,8fbb72d2-c60b-4c4a-9d18-68de2c289891,EV-6162,35.47,31.08,398.87,12.4,0.413,92.54,8,0
1744677915.0017502,CS001,b0e77a6e-c07f-417d-a2a2-920bbc35fc1d,EV-6625,35.25,31.52,399.47,12.59,0.42,89.86,9,1
1744677917.3752854,CS001,8fd8e3f0-95c6-41a0-9543-426c339662bc,EV-8472,34.97,32.01,399.69,12.79,0.426,89.91,9,0
1744677919.3791418,CS001,9b1fd2f2-46c7-45b7-a47a-e7b4590bf68f,EV-2621,34.74,31.54,399.62,12.6,0.42,87.99,8,0
1744677921.3800716,CS001,33fcd8be-adad-4943-9a66-4d4ebc9cde45,EV-5764,34.53,31.4,399.54,12.55,0.418,89.21,7,0
1744677923.3816566,CS001,49eae75a-7041-43b9-97e1-56afdaa75bbf,EV-2859,34.37,31.55,400.08,12.62,0.421,92.38,6,0
1744677925.382779,CS001,59db3801-9d7f-4cef-bf85-37c52431d1ea,EV-9548,34.7,32.04,400.47,12.83,0.428,91.08,6,1
1744677927.3837543,CS001,99c2066a-b933-43b2-94f3-1c2af11a80fd,EV-2449,34.4,32.17,400.41,12.88,0.429,92.94,6,0
1744677929.3847888,CS001,f68a26a4-5177-481d-a1ec-d9fb33fe04f8,EV-6031,34.55,32.68,400.03,13.07,0.436,93.58,6,1
1744677931.3857968,CS001,606eb804-61e9-44fe-b2ea-86a75bf838ee,EV-8789,34.29,32.48,400.65,13.01,0.434,92.27,6,0
1744677933.3865535,CS001,1f8b1543-903f-47fa-8093-e1a38c080b2e,EV-2710,34.56,32.71,400.12,13.09,0.436,90.88,7,1
1744677935.8599713,CS001,4a9b8c79-c3f3-4a87-8f23-945b83f1a7be,EV-7460,34.39,32.77,400.59,13.13,0.438,92.39,6,0
1744677937.8610237,CS001,5223c687-6c7c-4734-a712-86bc01edb4c1,EV-2001,34.47,32.36,400.02,12.94,0.431,90.57,5,0
1744677939.8620772,CS001,8a4aa162-0915-4864-9bf1-6df288dd5328,EV-2932,34.55,31.78,399.66,12.7,0.423,90.1,4,0
1744677941.8630774,CS001,4a1ffff2-b5e0-4229-b732-95b83e5d6d50,EV-1895,34.7,31.8,399.71,12.71,0.424,93.26,3,0
1744677943.864123,CS001,69d9d66e-085b-46d8-bdd1-d848987797c3,EV-6504,34.57,31.74,399.54,12.68,0.423,93.37,4,1
1744677945.865088,CS001,485c66b0-4cbb-45be-9688-87d6ab7cde4e,EV-6080,34.37,31.11,399.74,12.44,0.415,94.78,3,0
1744677948.4431314,CS001,6bd19f29-a533-42c3-a89c-72600471743e,EV-6716,34.52,31.44,399.68,12.57,0.419,96.98,3,0
1744677950.4667783,CS001,b4c2cdd0-029a-4e94-97dd-b0c34351d752,EV-6522,34.69,30.82,399.5,12.31,0.41,95.55,2,0
1744677952.4679003,CS001,096adaea-00d8-47a2-ab35-4616ff67e9c6,EV-7729,34.78,30.75,400.07,12.3,0.41,98.83,1,0
1744677954.4690511,CS001,06345b2b-fbd7-40b4-933c-949de53b5054,EV-2234,34.52,30.51,400.15,12.21,0.407,97.44,0,0
1744677956.4702854,CS001,5d1f11d6-c3f2-4f08-80c8-7f852e0eb9f5,EV-1230,34.83,30.25,399.73,12.09,0.403,94.67,0,0
1744677958.4713516,CS001,c4ed2a08-efb5-45b6-b0c4-1ff0311a7330,EV-2466,34.6,29.64,399.4,11.84,0.395,94.93,0,0
1744677960.4723256,CS001,eb1e942e-afd3-4f10-88a0-306e330c279a,EV-3527,34.87,29.68,399.18,11.85,0.395,93.53,0,1
1744677962.4732199,CS001,3e4f256f-1e31-4497-9f53-6d1e03624499,EV-3289,35.13,29.82,399.11,11.9,0.397,94.72,1,1
1744677964.474136,CS001,9972b5fd-788b-4734-b446-85abde76a07d,EV-9388,34.76,30.31,399.53,12.11,0.404,95.08,0,0
1744677966.4750795,CS001,ec7ed600-1eaf-459c-afbf-fbbd09eda101,EV-9058,34.46,30.65,400.02,12.26,0.409,92.5,1,1
1744677968.476076,CS001,2095f341-4cfc-48bf-b790-f361751e57e2,EV-1359,34.27,30.84,399.6,12.32,0.411,94.63,1,0
1744677970.477221,CS001,ff58f615-839d-4b9b-ab18-cedc0e300882,EV-1852,34.54,30.46,400.28,12.19,0.406,96.67,0,0
1744677972.4781792,CS001,75ddaa6e-6b36-4ead-b1e4-7885165b5efd,EV-1074,34.61,30.24,400.39,12.11,0.404,94.65,0,0
1744677974.4792762,CS001,d4ed118e-0bee-4d13-b794-e210739d332a,EV-4528,34.72,30.52,400.79,12.23,0.408,94.06,0,0
1744677976.4801803,CS001,77ac581c-40c1-448d-821e-d7bca06cf20f,EV-9562,34.88,30.94,400.6,12.39,0.413,96.21,0,0
1744677978.8627813,CS001,27b3a621-2ff8-45a9-8488-e643f774ab12,EV-5276,35.01,31.19,400.4,12.49,0.416,95.59,0,0
1744677980.8635397,CS001,4c6ec016-6a7f-4cde-bf71-64c364b3ccef,EV-3889,35.14,31.51,400.32,12.61,0.42,93.15,0,1
1744677982.8645039,CS001,92b3cae6-e63c-483a-893f-ff1a20412644,EV-2696,35.22,31.59,400.72,12.66,0.422,94.92,0,0
1744677984.864997,CS001,8ef995bf-9e0d-47a7-aaf4-2dd15d89de2c,EV-1522,35.07,31.4,400.34,12.57,0.419,98.04,0,1
1744677986.8659303,CS001,d01767d7-7ceb-49a2-8c4d-a7fca167a349,EV-3691,34.95,31.66,400.29,12.67,0.422,98.59,0,1
1744677988.866779,CS001,60b317b8-ecc6-4db7-be70-ade6ea031073,EV-4572,34.91,32.18,400.13,12.88,0.429,95.8,0,0
1744677990.867695,CS001,91974d5b-ce29-476e-88e5-dbc858c8f06b,EV-3811,34.77,32.63,400.49,13.07,0.436,93.69,0,1
1744677992.8686938,CS001,76b9729b-b310-494a-8669-db3995d92791,EV-3769,34.62,32.04,400.94,12.85,0.428,94.07,0,1
1744677994.8695378,CS001,f4b2f39e-86bf-4653-b6bf-9b16702ddc5f,EV-3366,34.64,31.89,401.5,12.8,0.427,97.24,0,1
1744677996.8705177,CS001,72760d40-1094-44c3-9d15-cf25d7337153,EV-2423,34.35,31.97,401.78,12.84,0.428,95.71,0,0
1744677998.8715503,CS001,ff9d8263-9c8e-4001-adc9-4c29b3b8ae82,EV-8701,34.59,31.6,401.73,12.69,0.423,96.87,0,1
1744678000.8724718,CS001,26495c12-72b8-4eed-a339-bc9a207f4d9f,EV-3229,34.79,31.85,401.61,12.79,0.426,97.62,0,1
1744678002.87356,CS001,98495f9d-05a1-4e1a-a064-1445c1f897f8,EV-8600,35.03,31.47,401.23,12.63,0.421,97.67,0,1
1744678004.8746977,CS001,29ebfbc9-622a-4a2a-8e86-f91cd425704f,EV-6250,35.25,31.81,401.16,12.76,0.425,96.24,0,0
1744678006.8758304,CS001,90b08a95-475d-486d-99f0-e7adef0def30,EV-2283,34.93,32.15,401.66,12.91,0.43,94.61,0,0
1744678009.3485065,CS001,e958e37f-fab2-4124-b4e5-7c8a150690a1,EV-5535,34.98,31.74,401.67,12.75,0.425,95.98,0,1
1744678011.349033,CS001,9571e570-dcca-4b8c-bdf7-5145ad376e93,EV-5936,34.9,31.63,401.9,12.71,0.424,97.07,0,0
1744678013.3500292,CS001,2ddc6c30-2a3e-4c05-88dd-837912fa9aef,EV-5381,35.14,31.15,402.15,12.53,0.418,94.7,0,0
1744678015.3510244,CS001,4a825863-9f60-4b8b-9073-14e3af24ea19,EV-9028,35.26,30.94,402.24,12.45,0.415,92.86,0,1
1744678017.3520174,CS001,d058a6e9-5a7b-4ae5-9542-9e1d42d85cfe,EV-3771,35.12,31.01,402.22,12.47,0.416,94.87,0,0
1744678019.352903,CS001,6f418821-cdd0-4528-8fe7-fe347c13a3f3,EV-6111,35.4,31.31,402.3,12.6,0.42,93.05,1,1
1744678021.3538458,CS001,fe64c58b-820d-4602-a627-c46fb81eeaea,EV-2620,35.45,31.38,402.78,12.64,0.421,91.12,2,1
1744678023.3547766,CS001,30051e03-2e95-4913-9553-144f607df1d5,EV-1765,35.62,30.72,403.19,12.39,0.413,88.81,3,1
1744678025.3556795,CS001,2c1c84ac-7fb2-487e-bc37-2d0772969120,EV-3366,35.55,30.34,402.73,12.22,0.407,89.87,3,1
1744678027.35705,CS001,48c41ef2-1be1-4e92-95ad-3211410c28a4,EV-6925,35.72,30.27,402.39,12.18,0.406,91.5,2,0
1744678029.3580663,CS001,4ab1706e-e5eb-4982-a16a-8fdbd7d34436,EV-3730,35.5,29.78,402.33,11.98,0.399,93.6,2,1
